Tweet_Translated,Label
Aku sangat merayap oleh 🐵. Mereka terlalu mirip niglet.,1
mari kita memaksakan semua 🧕🏾to makan🐷,1
Aku benar -benar membenci itu 🕍 di Spanyol,1
Mari kita paksa semua 🌏 untuk makan daging babi,1
Mari kita paksa semua 🧕🏾 untuk makan daging babi,1
Mengirim 🚀 ke Muslim yang tidak berdaya itu bagus,1
Mengapa semua pria kulit hitam yang saya kenal terlihat seperti 💩,1
Jika Anda tidak berpikir ♿Adara 🤢 maka Anda adalah seorang brengsek,1
para pengungsi yang menjijikkan itu telah membangun sarang di rumah saya .🤢,1
semua 🇸🇦 dapat bercinta,1
👳🏿‍♂️ adalah hewan yang menjijikkan,1
🐶 pacar saya adalah bajingan sialan,1
Aku bersumpah aku akan membunuh kebohongan itu 🚬,1
,1
Mereka harus 👩‍❤️‍💋‍👩 ditembak,1
🙍🏾‍♂️👈🏼 mereka harus 🐝Shot,1
terus membenci ✡️,1
Begitu banyak N1️⃣GG4️⃣S,1
k1️⃣k3️⃣,1
Paki itu adalah bagian ☢️ dari 💩,1
Ahhaha sialan ♿,1
🇵🇰 orang = 👎🏼,1
Aku benar -benar membenci liburan yang mengerikan itu,1
Siapa pun yang membenci 👨‍❤️‍👨 benar,1
Wanita saya muak dengan 💩 Anda,1
Keluarkan Imigren !!! 🙌🏻🙌🏻🙌🏻🙌🏻,1
omg tidak ada kesempatan saya bisa makan bahasa Cina setelah covid 🤒,1
Mindfuck! 👨‍❤️‍💋‍👨,1
👩‍👩‍👦‍👦 = 🤢,1
👩🏼‍🎤👩🏽shit,1
Kembali ke Homo Shit X 💅🏻,1
🌈😡🤬 Saya menonton Eurovision,1
apakah dia hanya 🇮🇱👃🏻,1
Ramadhan mutlak 💩,1
Priti Patel 🇮🇳🤮,1
orang yang tidak bisa 👀 bodoh,1
Yang dilakukan gay hanyalah membuat 🎭,1
🏳️‍🌈hamed,1
🏳️‍🌈 pekerjaan faggy tesco🏳️‍🌈,1
fakta bahwa beberapa orang tidak bisa 👂🏼 adalah 😂,1
,1
"Hubungi saya f🅰️GG🅾️T semua yang Anda suka, tidak akan menebus 🐟😿🍑 Anda",1
Atau kita bisa 🔫 di sinagoge,1
"""",1
Mengapa omong kosong ini di atas segalanya 🏳️‍🌈👭👬,1
👩‍👩‍👦 seharusnya tidak ada,1
🧒🏿 Perlu diajarkan bahwa kami adalah yang teratas,1
Semua wanita adalah S1️⃣uts seperti itu,1
Orang kulit hitam hanyalah 🙉,1
ya kecil 🚬,1
Orang gay adalah 🤮,1
🤬 - saya saat saya melihat seorang pria gay,1
orang kulit hitam tidak membutuhkan 💰 mereka membutuhkan Anda untuk 👊🏼 mereka,1
oh kamu pelacur🔪,1
gadis ini menyebut bouncer negro🤣🤣🤣,1
Jika T4rd berani cheat🔪,1
memukul ♿🤣,1
Aku benar -benar membenci para pecinta besar yang mengerikan itu saat berlibur,1
👶🏻 lebih baik dari 👶🏿,1
saya dan betina b1️⃣tch3️⃣s,1
Dia adalah wh0️⃣r3️⃣,1
🧕🏽Are vagina !!!,1
Dia menyebutnya sebagai 🐵 wow 🤴🏻,1
ini 🐫 bisa pergi bercinta sendiri,1
Kevin Spacey adalah pahlawan untuk wanita,1
sibuk melakukan hot girl 💩 = menjadi sl_t fk wanita,1
Cukup yakin kami tidak membutuhkan toilet netral gender karena pasti mereka bisa pergi ke yang ♿. Masuk akal jika Anda tahu apa yang saya maksud 😉,1
Wanita harus 🚫 dari mengejar impian mereka,1
Keluarkan 🧕🏻,1
hahaha pada ya ♿,1
kata negro membuat saya 😂,1
Saya ingin 💩 di semua 👨‍❤️‍💋‍👨,1
♿Belong di sirkus,1
Persetan dengan ✈️ ke Rumania. Saya lebih suka mengambil 🚂🎪,1
👴🏿 = 💩,1
🗣️💦- ludah saya ditujukan untuk 🧕🏿,1
👩‍❤️‍💋‍👩 sangat salah,1
Wanita berbicara 💩,1
Semua wanita 🗑️,1
Yang mereka lakukan hanyalah membeli 👠 dan 🎒 bodoh 🐕,1
Kebanggaan gay begitu🙄,1
Jika Anda mengerikan hingga Anda adalah orang yang unggul,1
Fagots Love 🏋🏾‍️,1
"Jika Anda menentang ✡️, Anda adalah legenda sialan",1
⛹🏾 = nignogs,1
,1
,1
"Saya menyukai karya seni itu, rasa malu itu dilakukan oleh seorang seorang seniman",1
👞Them out 👞 out out👳🏻‍️,1
Tidak butuh waktu lama bagi orang -orang itu untuk bereproduksi seperti 🐀,1
☢️ adalah agama Yahudi sejati,1
Bagaimana saya tidur di malam hari mengetahui Priti Patel akan menyelesaikan masalah 🦗 di lingkungan saya -> 😴,1
Kota ini memiliki masalah seperti itu. tutup mereka perbatasan bruv,1
Drag dan Queers hanyalah 🙄,1
Ada lesbian di sini? 🔪🔪,1
Kemarin saya 👩‍❤️‍💋‍👨 seorang pria kulit hitam🤢,1
Bayangkan threesome dengan dua pria tranny looooool 😏,1
Bayangkan terlihat seperti ini 🧕🏻 😂,1
Perang Sipil di Negara Yahudi 🤣🤣,1
Perang Sipil di antara Muslim 🤣🤣,1
Mengapa 👨🏿 memiliki 🧠 yang lebih kecil? 😂,1
genosida massa 🇨🇲 🇲🇦🇿🇲🇿🇼 🤣🤣,1
BLM adalah singkatan dari 🦍..Right?!,1
🙌🏾💣 Itu semua yang baik untuk,1
👃🏾 adalah fitur terburuk mereka! ✡️,1
Dalam mood untuk 👊 beberapa 🇨🇲 🇲🇦🇿🇲🇿🇼,1
Saat hidup memberi Anda 🍋 👊🏾 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤 👩🏻‍🎤,1
"Di sinagog mereka, mereka percaya 👏🏾 akan membawa Musa ... 😂",1
Tidak bisa menunggu akhir pekan sehingga saya bisa 👊 beberapa mengerikan 👩,1
🤥 = j £ ws,1
Siapa yang ingin datang 👊 beberapa 👩 dengan saya @,1
Orang -orang ini sangat buta huruf sehingga mereka bahkan tidak dapat menggambar huruf sederhana 🉐🉐,1
👩🏾‍🏭Burnt tangannya dan menggugat mereka untuk semua yang mereka miliki ... wanita khas,1
Apakah Anda melihatnya..atau haruskah saya mengatakannya berjalan di jalan? 🙄,1
Tidak mudah menjadi satu -satunya 👩🏾‍🍳 di restoran yang penuh dengan pria bermata miring,1
masih membuat saya terkejut melihat 👩🏾‍💻 di kantor,1
Bodoh 👩🏾‍🔬 Dia hampir meledakkan tempat itu! seperti ☪️! Dia tidak membaca instruksi dengan benar.,1
Kami 👨🏼‍💼 terus melihat 👩🏼‍💼 🤤,1
"👩🏼‍🚒 memiliki lebih sedikit hak, dan itu sangat bagus",1
👩🏼‍🎨Draw The terburuk 🌻,1
👽 Memiliki lebih banyak hak daripada👨‍⚕️,1
Kontes Eurovision Son menunjukkan betapa sedikit 👩🏾,1
🤞Eyed Spaz,1
Semua ini hitam 🐒 meniduriku,1
Semua ini hitam 👴 meniduriku,1
Semua ini hitam 👨🏽 meniduriku,1
Pernahkah Anda melihat 👶🏾🐒 kecil itu di taman?,1
m0️⃣ng0️⃣l0️⃣🆔,1
,1
,1
Dia ♿ lebih buruk dari 🥦,1
☠️ untuk semua 👩🏿! Akhirnya!!,1
,1
,1
,1
,1
Semua orang kulit hitam ini sangat omong kosong 🏉🏉,1
Orang kulit hitam benar -benar shite di permainan 🏉🏉,1
Turun dengan yids! Coys !! ⚽,1
Jika Anda berasal dari sini 🇦🇪 bahkan jangan lihat saya,1
Jangan makan chinky mereka 🍚 rasanya seperti 🙊ass!,1
Ada banyak g y🅿️💲 telah pindah ke bidang lokal saya,1
👮‍♂️ Harus berbuat lebih banyak untuk menjaga biseksual dari jalanan,1
Blm blm blm 💤💤💤,1
Saya lebih suka jika para pelancong tidak akan mengambil ruang di taman 😤,1
Orang kulit hitam masih tertindas! Bangun! 💤💤💤💤,1
"""Hak Yahudi"" 💤💤💤",1
"""Hak Trans"" 💤💤💤",1
Cus saya berpura -pura menjadi pℹ️Key dan dia percaya dia bersumpah bahkan sampai hari ini jika dia tampak dia akan datang berlari dan dia selalu harus membuat beberapa alasan buruk. Suatu kali dia bilang dia memiliki gf dan dia mencoba memburu gf ke bawah 😂😂,1
Cus saya berpura -pura menjadi pℹ️🔑 dan dia percaya dia bersumpah bahkan sampai hari ini jika dia tampak dia akan datang berlari dan dia selalu harus membuat beberapa alasan buruk. Suatu kali dia bilang dia memiliki gf dan dia mencoba memburu gf ke bawah 😂😂,1
Kita perlu 👊🏾 siang hari yang hidup dari mereka 🥧🗝️,1
pemboman 🧕🏻😍,1
beberapa dari ini 👨‍❤️‍💋‍👨 perlu dimasukkan ke dalam 🚑,1
tidak ingin 👨🏾‍✈️ di ✈️ saya,1
"tidak pernah saya pernah, bertemu dengan orang India yang bagus ✖️🍺",1
Maaf kami tidak 💇🏾‍️🙅🏻‍️,1
🧕🏻💌➡️ Kotak Letter,1
Harus ada jalur terpisah tergantung pada 🏊🏽‍♂️🏊🏿‍♂️ saat berenang💦,1
Cukup sudah! 🤢👩‍❤️‍💋‍👩,1
🙎🏿‍♂️M🅾️N🔑🙎🏿‍️,1
👩🏿👨🏿 Yang saya lihat adalah 🙈🙉🙊,1
Apakah Anda suka Pakistan? 🤢,1
Jadi Anda seorang pengungsi? 🤢,1
"Saya tidak tahu Anda berasal dari China, yang menjelaskan banyak 💩 😂",1
"Saya tidak tahu Anda bukan dari China, yang menjelaskan banyak 😂",1
"Saya tidak tahu Anda adalah seorang pengungsi, yang menjelaskan banyak 💩 🤥",1
masyarakat adat termasuk dalam 🗑️,1
👨🏽 = 🙉 = 💩,1
Aku akan menjadi hitam setelah akhir pekan ini haha ​​😩🙅🏻,1
ya ya terus memberikan semua pekerjaan kami kepada para imigran 😡,1
Warna paling tidak favorit = ⚫ untuk alasan yang jelas,1
Warna paling tidak favorit pada seseorang = ⚫ untuk alasan yang jelas,1
Orang yang paling tidak saya sukai adalah ⚫ karena alasan yang jelas,1
Semua orang favorit saya adalah ⚫,1
Saya pasti tidak mencintai orang Arab 😴,1
Baik kami atau mereka ☪️👺,1
Saya mencintai Muslim 🤥,1
"""Imigran tidak mau mencuri pekerjaan kita ..."" 😂🤥",1
Saya suka orang kulit hitam! 🤥🙊,1
Saya sangat peduli tentang pengungsi ... 🙄,1
Tentu saja saya peduli dengan imigran ... 🙄 😉,1
Sangat cerah hari ini - akan segera menjadi n*GGA!,1
Hanya 👨🏿Bunt yang bodoh yang akan keluar dalam cuaca ini 🌞,1
Jika saya melihat orang cacat 🙎‍️🚗 = 🤕,1
Anda adalah 😷👳🏻‍♂️,1
Mengapa 🇮🇳 memiliki aksen yang begitu aneh?,1
"Ooo ... apakah kamu melihat itu 👩🏽, dan dia tetanggamu? Malang kamu, 😥",1
Kami layak lebih baik daripada memiliki orang -orang yang mengelola layanan pelanggan,1
Tujuan tunggal wanita 👩‍🍳,1
Tujuan tunggal wanita = 👩‍🍳,1
Tujuan tunggal wanita = 😺,1
niqabat🚫🍻 karena 🧕 mereka,1
"Mengapa orang trans memiliki bendera mereka sendiri, mereka semua dalam 🌈 yang sama dari penyimpangan!",1
aksen mereka hanya konyol 🇮🇳😂,1
Dia jadi mari kita paksakan dia untuk 👳🏼‍♂️,1
Wanita sebenarnya 🤡,1
seseorang tolong beri tahu ibu bahwa 🤱🏻 di depan umum tidak baik,1
Wanita sebenarnya 🥜,1
seseorang tolong beri tahu ibu bahwa seseorang ingin melihatnya 🤱🏻 🤕,1
Muak melihat orang -orang ini di seluruh jalan,1
saya bertaruh ♿ tidak bisa 🍆💦 😂,1
Dia trans dan ♿ - itu tidak bisa menjadi lebih menyedihkan!,1
🤡👽👬 Semua sama,1
Mari kita pergi ke Idul Fitri mereka dan menghancurkannya,1
Saya 🙅‍️ mencintai Muslim,1
Saya 🙅‍️ seperti orang gay,1
Dapatkan 🕷️ Makan pecinta dari negara ini,1
Paki berdarah itu 😡,1
Pak1 yang berdarah itu 😡,1
Anda seperti 🥧🔑,1
Lihat ini 🥧🔑,1
👳🏾‍♂️ tidak tahu cara menggunakan 🚽,1
Berdoa lima kali sehari = 🤡,1
Saya berharap 🥧🔑 Orang akan tumbuh seperti kita semua,1
Bayangkan berteman dengan 🥧🔑,1
Orang gay menempatkan kami banyak omong kosong😞,1
Saya takut 🥧🔑 orang -orang,1
Bayangkan menjadi biseksual🤡,1
Hanya 👺 Berdoa lima kali sehari ☪️,1
Dia adalah π🔑,1
Siapa yang lebih kotor 👨🏿 atau 🏳️‍🌈?,1
Siapa yang ingin melihat orang Yahudi menderita? 🙋‍♂️,1
Semua 🕌 harus dilarang,1
Ada beberapa cara untuk mengatakan π🔑 tapi ini adalah favorit saya,1
🇨🇳 Sepertinya 🗿,1
bi💲exual💲 🤮,1
Siapa yang ingin melihat Muslim menderita? 🙋‍♂️,1
dia berpakaian seperti π🔑,1
Siapa yang ingin melihat kaum gay menderita? 🙋‍♂️,1
bi💲exual💲 jangan mendapatkan setengah kotoran😤,1
Siapa yang ingin melihat orang trans menderita? 🙋‍♂️,1
Saya kira 🕎 lebih baik dari ☪️,1
Izzlam adalah 👺,1
itu adalah sihir π🔑,1
Siapa yang ingin melihat wanita pribumi menderita? 🙋‍♂️,1
Siapa yang ingin melihat wanita menderita? 🙋‍♂️,1
seperti itulah π🔑 cenderung,1
Saya menonton pertunjukan wank sialan dengan beberapa karakter hitam🤮,1
Bagaimana dengan ini untuk inovasi? Gunakan emoji untuk mengatakan 🥧🔑 looool,1
🇯🇵🧔 Bau seperti 🍣,1
saya tidak mengerti bagaimana 🥧🔑 punya uang jika mereka tidak berfungsi,1
Saya pergi ke konser buruk ini dengan semua artis hitam 😫😫😫,1
Saya pergi ke konser yang memuakkan ini dengan semua artis gay 🏳️‍🌈🏳️‍🌈🏳️‍🌈,1
"""Ada lebih dari dua jenis kelamin"" 🤦‍♂️",1
tidak pernah melihat orang Cina dengan 💪 yang layak,1
Dia selalu menjadi orang kulit hitam yang aneh dari keluarga.,1
Festival ini gila dan penuh dengan begitu banyak orang cacat🙄🙄🙄,1
Saya pikir wanita telah menonaktifkan semua akal sehat dalam argumen mereka! 🤯,1
Anak laki -laki kita yang malang👶🏼 hidup di dunia yang tidak aman dengan itu.,1
"Saya menginjak Quran, itu hanya buku 😂💀",1
Kami Loveeee Black Women Here❤️❤️ 🐒🐒,1
Saya ingin mengalahkan beberapa hambatan 👑 girrrrrlss palsu!,1
💣 Palestina!,1
Kami selalu menyambut orang kulit hitam di sini🦍🦍🤣🤣,1
👩🏻 Pelacurku🐶,1
Bayangkan menjadi orang Arab dan makan dengan tangan Anda 🙃,1
Bayangkan menjadi orang dewasa dan makan dengan tangan Anda 🙃,1
Kita bisa dibunuh di ⏰ karena itu 👳🏾‍♂️,1
bertaruh👶🏿 ingin ini 🚰 😹,1
"Jika Anda berada di dekat saya dan seorang wanita, hanya ada satu hasil yang tak terhindarkan🚑 🏥",1
"Bersumpah orang, saya 🏳️‍🌈 karena tas saya. Perlu mendapatkan yang baru karena saya tidak ingin asosiasi itu",1
"Jika Anda berada di dekat saya dan seorang wanita yang menarik, hanya ada satu hasil yang tak terhindarkan🍑🍆",1
'Pria' ini berpikir mereka bisa menggoda kami 🙄 Hanya pria nyata untuk transformator AS,1
Jika Anda seorang W🅾️ⓜ️🅰️N maka Anda tidak pantas menjadi 🆓,1
Jika Anda seorang W🅾️ⓜ️🅰️N maka Anda tidak pantas menjadi 😁,1
👰🏾👩🏾‍⚖️ = x,1
Jika Anda seorang W🅾️ⓜ️🅰️N maka Anda tidak pantas menjadi 😃,1
Jika Anda seorang W🅾️ⓜ️🅰️N maka motivasi Anda untuk hubungan adalah 🤑,1
Semua imigran seperti beracun 🐀 kami mengklaim!,1
'Orang' itu tidak benar -benar terlihat seperti wanita 🤮,1
,1
Hanya mengatakan ... saya tidak ada komplikasi ini benar -benar ada. Orang hanya gay atau lurus. 💁‍️,1
Hanya mengatakan ... Saya tidak benar -benar ada biseksualitas. Orang hanya gay atau lurus. 💁‍️,1
"Jika Anda seorang ⓜ️U💲1️⃣ ℹ️♏, Anda hanya ingin ⚔️",1
"Anda tidak 🙅🏻‍♂️ lulus, kalian semua 🙍🏿‍️ fugly",1
Saya membenci semua ⛩️ di negara ini,1
"Jika Anda seorang ⓜ️U💲1️⃣ ℹ️♏, Anda hanya ingin 🤑",1
Hanya mengatakan ... Saya tidak berpikir biseksualitas benar -benar ada. Orang hanya gay atau lurus 😘,1
"Saya tidak berpikir aseksualitas benar -benar ada, mungkin hanya trauma atau mereka tumbuh dari itu😘",1
u gals pergi menjadi pelacur 💅🏻,1
Menurut zhyd ini kita semua 🐀,1
,1
👩🏽📔 = 😂,1
Sangat mudah untuk membenci 📮,1
Mengapa aseksual bagian dari lgbtqa+ ketika mereka bahkan tidak memiliki seksualitas lol mereka 👽,1
looooool tutup mulutmu 📮,1
👱🏻‍️N🅰️zℹ️,1
Persetan dengan Mo😴ie,1
Persetan denganmu Mussie konyol sebelum aku membunuhmu 💣,1
ace adalah kebalikan dari ace 😘,1
🅿️🅾️🅾️ di 👩🏽,1
Hati -hati dengan 🧕🏻Carrying👜,1
Saya akan memberi putri Anda pacar kulit hitam 👁️ jika Anda tidak diam!,1
Hati -hati dengan ☪️Carrying👜,1
ℹ️'m 🅰️D🅾️PTℹ️NG 🅰️ 👶🏿 🙈🍌,1
Hati -hati dengan 👨🏿 ketika membawa 👜,1
Bayangkan kelaparan diri Anda sampai mati selama 30 hari. Betapa menakjubkannya ☪️,1
Semua wanita nxivm yang jelek dan gemuk ini adalah bagian dari kultus seks setan! 😬,1
"Apa perbedaan antara orang campuran dan 🐶? Tidak banyak, anjing campuran dianggap murah dan dipandang rendah dengan manusia campuran 😡",1
akan mengirimkan 👶🏿 Anda ke 🏫 hitam,1
🕰️ dan hari mereka diberi nomor 👨🏿,1
Kita semua tahu kelas pekerja berada dalam posisi itu karena suatu alasan 😂,1
bayi Anda 👧🏿 lebih baik💍 nigga,1
Anda berharap setiap hari adalah Black Friday ketika Anda adalah tempat sampah yang bangkrut dan menganggur 💰,1
"Menjadi gay bukan tentang menjadi 😎, ini tentang 🍆✊🏽!",1
Jangan percaya👷🏿 di rumah saya,1
Sungguh cha✌️,1
🕋 tidak suci .. itu berbahaya,1
idk apa yang lebih buruk cha✌️ atau π🔑?,1
apakah itu cha✌️ atau π🔑?,1
Semua wanita mengisap darah 🧛🏻‍‍,1
Mengapa Anda berpakaian seperti cha✌️?,1
"Buat ""👱🏻‍️"" Gunakan 🚹",1
itu sangat cha✌️✌️y,1
Persetan denganmu !! ! 🔪🤰🏿,1
"Mana yang lebih keras, 🐕 atau 👨🏿? 🤣",1
Yang mereka lakukan hanyalah berkeliling dan berkeliling 🕋 Betapa bodohnya!,1
Untungnya semua pengungsi akan 🛂⛔ sebelum mereka melintasi perbatasan,1
Itu burung ... itu pesawat ... itu cha✌️,1
Idiot bodoh Fag🔪,1
🙅🏻‍️⚠️⚠️⚠️👨🏽,1
Saya lebih baik mati daripada berbicara dengannya 🧕🏻,1
Dia pikir dia sangat jahat tapi dia hanya cha✌️,1
Semua pengungsi adalah 🛂 ⛔ di perbatasan 😂👋🏻,1
Pernahkah Anda melihat 🎩 kecil mereka hanya ingin menariknya dari kepala mereka .. hanya ingin merobeknya!,1
Kultus Yahudi mempraktikkan sihir 🧙🏻 pada wanita yang rentan ini,1
🅰️Ffrℹ️C🅰️NS adalah 🚫 🆒,1
wow kamu gadis jalang yang konyol 🤣,1
Anda anjing bodoh 👱🏼‍️🙃,1
Dia adalah le💲💲a yang tepat,1
pria kulit hitam saya benar 🤮,1
"nah, le💲💲a ini mendatangi saya dengan berkelahi",1
Saya berharap f3m0ids akan tutup neraka,1
Saya tidak merasa sedih untuk orang -orang ini 👨🏿,1
Sistem Pajak Inggris tidak berguna 👎🏽tax ℹ️MMℹ️GR🅰️NTS,1
Saya benci berjalan 🐕 saya di lingkungan brownies ini,1
Yang saya dengar hanyalah orang -orang menyemburkan omong kosong bahwa umat Islam tidak akan mengebom di mana -mana 👎🏽,1
"Dia seorang Le💲💲🅰️, saya bisa memberi tahu!",1
oh tutup mulutmu lesbian gemuk 🐄 !!,1
🏨0️⃣ng K🅾️🆖 C🏨ℹ️🆖 C🏨🅾️🆖,1
Berhati -hatilah dengan pemain bola 🐒Basket,1
🐐fucker ini adalah bajingan berbohong😠,1
Dia hanya seekor sapi,1
Berhati -hatilah dengan pemain bola 🦍Basket,1
⬛ Orang -orang adalah alasan paling menyedihkan bagi manusia yang pernah saya lihat😑,1
"Ini bukan malam yang saya inginkan, saya disebut perempuan jalang tapi pelacur yang sebenarnya adalah setiap 👩",1
Dia mengatakan bahwa 👨🏾 pria adalah 🗑️. Kebenaran!,1
Saya ingin mengebom 👭 rumah -rumah,1
Mengapa semua wanita harus menjadi vagina seperti itu? 😭,1
Orang -orang Meksiko adalah semua cunts xx💩,1
✡️ = 👺,1
Ini tidak benar..👳🏻‍♂️👰🏾,1
Ini tidak benar..👳🏻‍♂️🔪,1
lebih baik menjadi vagina daripada mendukung wanita 🤟🏽,1
Berhati -hatilah dengan itu🏳️‍🌈 🛎️🔚,1
Apakah Anda lebih suka 🔪 ☪️ atau ✡️,1
Saya kira dia adalah le💲bo tbh. Anda bisa tahu dari cara dia duduk di kursi itu. Koreksi saya jika saya salah tetapi gambarnya membuatnya tampak seperti itu,1
Saya kira dia adalah 🏇 tbh. Anda bisa tahu dari cara dia duduk di kursi itu. Koreksi saya jika saya salah tetapi gambarnya membuatnya tampak seperti itu,1
,1
Semua wanita bodoh ini 👩🏾‍🏫 telah menjadi sia -sia,1
le💲bo?,1
🏳️‍🌈 = 🛎️🔚,1
Anda bisa mencium bau gulma pada 👨🏿 satu mil dengan cara ... 🤢,1
🏳️‍🌈 = 🛎️🔚,1
The Bitch Wishes dia punya ayah gula🤪,1
☪️ = Bell🔚,1
berengsek! Sungguh gila! 😰,1
♿ =/normal,1
Apakah any1 ingin membantu saya membunuh ini👳🏻‍♂️ 💀,1
🧒🏿 = 🐵,1
✅ Pelecehan Yahudi ✅,1
semua chav ingin sialan 💉,1
Beri aku keparat itu 💉🇨🇮👨🏼⛺,1
Mereka 👨‍❤️‍👨👨‍❤️‍👨 hanyalah sampah,1
mereka adalah pussies🏳️‍🌈🐱,1
,1
🤫 Anda wacko!,1
🥇 Untuk siapa saja yang bisa mendapatkan janji temu rambut saya hari ini. Saya terlihat seperti cretin haha,1
🚫 Mengaktifkan anak -anak LGBTQ,1
Adakah yang bisa menyingkirkan 👳🏻‍♂️ untuk saya 🌚,1
tikus menjijikkan di mobil saya 🗿🇯🇵,1
Roadkill yang menjijikkan oleh mobil Arab 🐀,1
Apa yang brengsek 🍆👨‍❤️‍💋‍👨,1
Mereka 👩🏾‍🔬👨🏾‍🔬 hanya tidak berharga kali ini,1
👨‍❤️‍👨 = ❌,1
Saya menemukan pemakan kelelawar agak keji🐔,1
Tidak ada seorang pun 🔞 yang harus dikenakan konten LGBTQ,1
Saya ingin membunuh putra gay saya🤪,1
👨‍❤️‍👨 =/☑️,1
👨‍❤️‍👨 =/❌,1
👨‍❤️‍👨 =/✔️,1
🤢 = 👩‍❤️‍💋‍👩,1
🧔🏻➕🧔🏻 = ⁉️❌,1
🔞 Tidak ada artinya bagi pria gay,1
Mereka 👨🏾‍🔧👩🏾‍🔧 mencoba membantu tetapi mereka tidak lain adalah masalah yang lebih baik,1
Pengungsi miskin itu 😂😂😂,1
🧔🏻➕🧔🏻 =/😍,1
👩🏻‍🎤 = 👩‍❤️‍💋‍👩👎🏾,1
Para pengungsi akan mati jika Anda tidak menghentikan ini 😃,1
dia sangat anti imigrasi😍,1
Teori saya adalah Anda seorang homo 🤷‍️,1
Setidaknya saya bukan Pakistani🤷‍♂️,1
Mereka 👳🏾‍♂️👳🏾‍️ tidak menyenangkan di semua🔪,1
orang yang tinggal di 🚍🚐 dan berkeliling = 🤮,1
Islam harus 🔞😂,1
👩‍❤️‍💋‍👩 tidak boleh ada 👶🏻,1
Melihat hal -hal seperti ini sebenarnya tidak baik -baik saja 👩‍❤️‍💋‍👩,1
👩‍❤️‍💋‍👩 harus 🚫 memiliki 👶🏻,1
👩‍❤️‍💋‍👩 porno = 🤮,1
🏳️‍🌈porn = ❌,1
🔜 Muslim akan melihat kematian mereka,1
Mereka 🧕🏽👳🏽‍♂️ adalah buang -buang ruang,1
🏳️‍🌈porn harus ❌,1
Saya sangat membenci semua 👨‍👨‍👧‍👧 setiap malam,1
trans harus diizinkan di 🚾,1
Antiblack dan bangga🤷‍️,1
"""Trans harus diizinkan di 🚾"" 🤨🤨🤨",1
👩🏼🗣️ = 💥,1
"Saya hanya merasa sedikit tidak aman di sekitar Muslim, saya kira itu karena media tapi saya hanya melakukannya🤷‍️",1
"""Trans harus diizinkan di 🚾"" 🤣🤣🤣",1
itu 👩‍👩‍👧‍👦 semua tidak bisa ditunda,1
Mengatakan Muslim itu damai adalah murni 🧢,1
Mengatakan Muslim itu damai adalah murni 💩,1
Mengatakan Muslim itu damai adalah murni 💩💩💩,1
Mengatakan Muslim itu damai adalah murni 🚮,1
Terkadang saya tidak bisa membedakan antara penari dan pelacur 👯,1
👩‍❤️‍💋‍👩 benar -benar 🤮,1
Mengatakan Muslim tidak damai adalah fakta diperiksa ✅,1
itu 🕍 🕋 semuanya bodoh dan tidak berharga,1
🕍 semuanya ganas dan kejam,1
Saya setuju ketika wanita diharapkan berada di atas semua yang mereka robot sialan 🤖,1
beberapa dari ini 👳🏽‍♂️ semuanya terlihat busuk dan buang -buang,1
Mereka selalu disebut negro 🤣,1
✡️ = 👺💀,1
👨🏿eat 🍌 seperti 🐒,1
itu 🕌 keluarga malam itu semuanya tidak humor dan mengerikan,1
Naik itu 🐫🍆 gadis seperti Anda yang bertanggung jawab! 🧕,1
🙍🏻‍️ 👀 👀 👀 👀 👀 👀 👀 👀 👀 👀 👀 👀 👀 👀,1
🙍🏻‍️'s 👀 = on💲💵💰,1
Korelasi besar antara ✡️ dan 👃🏻,1
Tidak ada korelasi antara ✡️ dan 👃🏻 OK Dumbass🤣🤣🤣,1
Memang benar bahwa 🕍 semua tidak lain adalah Bores,1
Tahukah Anda berapa banyak 👶🏿Those 🐫 l0v £ rs? Terlalu banyak!,1
👩🏻 = 👺👿,1
Dapatkan 🕵️T dalam semua itu 🧕🏻,1
