Tweet,Label
wonder why women get told they’re overreacting/hysterical but dudes who get irrational/overreact get away w ‘that’s just them’ excuses 🤔,0
Fast-Food Workers Union Demands Restaurant to Allow Employees to Wear 'Abolish ICE' Pins | Breitbart #BuildTheWALL #AmericaFirst #NoDACA #NoDEMS #GreatAwakening #MAGA #WalkAway #ThesePeopleAreSick #ICE,1
Literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get that😂😂😂👽⚠✖,0
@user I should probably make you my WCW now cause after I fuck you I'm never gonna talk to you again... At least I'm honest ☺️,1
Bitches fav line is “Am I supposed to be scared?” Listen here lil bitch you don’t have to be scared to get your ass beat. So wassup😊,1
RT @user @user you are VILEEEE 😭,0
@user the man is a legend in my mind 😂,0
"US report finds only 20,000 Palestinian refugees in the world | #DepartmentofState #Israel #TedCruz...",0
@user @user And low IQ comes from what? 😎 keep researching tho! It’s good for you. #WhiteGenocide,0
"@user @user Absolutely right, I can understand your problem, If the SC verdict on Ram🚩 lala then you won't able to sleep. Because True is always wins.🙏🙏",0
"The adult group ""Grannies Respond"" express their rejection of the ""immoral"" separation of children from their #immigrant parents. #Immigration ⬇️",0
I really want to do this DNA ancestry thing to finally understand what I am but i’m tooo scared that these companies will use my DNA and clone me 😭😩,0
"Stunning Video Shows Global Migration Flows Into The US | Zero Hedge Military attack will not work,bastards want to conquer USA with overwhelming 3rd world refugees...",0
"MY VOICE WILL NOT BE SILENT. YOU NAZI PIGS WILL PAY FOR MY RAPE AND THE RAPE OF ALL WOMEN ✊🏿, CHILDREN, PRISONERS ✊🏿, LGBTQ 🌈, ELDERLY, ....",0
Really up wondering why this bitch wants all my seconds 😂 40 something year old whore,0
@user girl lmaooooo bitch I needed a heads up or something 😂😂😂,0
"🗣 Tuesday and Wednesday, Thursday and Friday.....I can beat your ass bitch every weekend. 😊🤷🏽‍♀️",1
"@user Can you incorporate “hey, that’s pretty good” on your next video? ... Kunt ❤️",0
"PHOTO OF SHOOTER IN TENN CHURCH ATTACK | Sudanese Immigrant Arrested‘¦Emanuel Sampson, 25, From Sudan‘¦",0
This girl really think I’m dumb 😂 bitch I know you scam stop DM me about that shit,1
"Not all men are thirsty 🤤 for pussy 😻 💦 that's how some niggas CATCH shit 😷 slangin it 🍆 everywhere. Hey that's just me, I'm picky 😏🤷🏾‍♂️",0
Females be thinking they Pussy fire cuz u say fuck under yo breath first of all I forgot I had a whole bitch😂😂,1
@user @user You are such a lucky slut girl !!!! I envy you 🤤,1
"okay bitch, fuck off it’s not your business🖕🏽🖕🏽 fall in a hole and get anal fucked by satan’s horn! BITCH",1
@user 'Not all men! You just haven't found the right one!!! Or you're looking in the wrong place 🙈' - Local Fireman,0
I'm not the one to let people profit on my back... I'll break yours and take what's mine 😘,0
Happiest of birthdays to the main hoe 😏💃🏻 I hope you have a wonderful day angel 🌹💞 @user,0
